Data downloaded from 'http://windspeed.atcouncil.org' on Thu Aug 27 16:25:33 2015 CDT, where each column corresponds to...
Latitude(degrees, positive north)
Longitude(degrees, positive east)
ASCE 7-05 Wind speeds (50-years mean recurrence interval for 3-seconds peak gust, in miles-per-hour)
ASCE 7-10 Wind speeds (Risk Category III-IV: >1700-years mean recurrence interval for 3-seconds peak gust, in miles-per-hour)
Asset name
30.6784907352    -85.8202746336    118    138    Line Shape # 23
30.6204572751    -85.7104821851    118    138    Line Shape # 23
30.6204572751    -85.8202746336    118    139    Line Shape # 23
30.6888120047    -85.8155699875    117    138    Line Shape # 24
30.6888120047    -85.8202746336    117    138    Line Shape # 24
30.6204572751    -85.8155699875    118    139    Line Shape # 24
30.6204572751    -85.8202746336    118    139    Line Shape # 24
30.6888120047    -85.8155699875    117    138    Line Shape # 25
30.6888120047    -85.7104821851    117    137    Line Shape # 25
30.6784907352    -85.8155699875    118    138    Line Shape # 25
30.6784907352    -85.7104821851    117    137    Line Shape # 25
30.6888120047    -85.8155699875    117    138    Line Shape # 26
30.6888120047    -86.1323800271    119    142    Line Shape # 26
31.0012699632    -85.8155699875    113    134    Line Shape # 26
31.0012699632    -86.1323800271    114    137    Line Shape # 26
30.7924436938    -87.0689041449    125    153    Line Shape # 27
30.7924436938    -87.3263407289    126    155    Line Shape # 27
30.5549790277    -87.0689041449    133    158    Line Shape # 27
30.5549790277    -87.3263407289    134    161    Line Shape # 27
30.7924436938    -87.0689041449    125    153    Line Shape # 28
30.7924436938    -87.1151188572    125    153    Line Shape # 28
30.922814529    -87.0689041449    121    149    Line Shape # 28
30.922814529    -87.1151188572    121    150    Line Shape # 28
30.8233242696    -87.3238844373    125    154    Line Shape # 29
30.8233242696    -87.3236765    125    154    Line Shape # 29
30.6454229857    -87.3238844373    131    159    Line Shape # 29
30.6454229857    -87.3236765    131    159    Line Shape # 29
30.8233242696    -87.3238844373    125    154    Line Shape # 30
30.8233242696    -87.3251320607    125    154    Line Shape # 30
30.9883818713    -87.3238844373    120    149    Line Shape # 30
30.9883818713    -87.3251320607    120    149    Line Shape # 30
30.8243756862    -87.24090326    125    153    Line Shape # 31
30.8243756862    -87.3238844373    125    154    Line Shape # 31
30.8233242696    -87.24090326    125    153    Line Shape # 31
30.8233242696    -87.3238844373    125    154    Line Shape # 31
30.8658479466    -86.3721222039    118    143    Line Shape # 32
30.8658479466    -86.4121767094    118    144    Line Shape # 32
30.8374605634    -86.3721222039    118    143    Line Shape # 32
30.8374605634    -86.4121767094    119    144    Line Shape # 32
30.8658479466    -86.3721222039    118    143    Line Shape # 33
30.8658479466    -86.3438098361    118    142    Line Shape # 33
30.8406147606    -86.3721222039    118    143    Line Shape # 33
30.8406147606    -86.3438098361    118    143    Line Shape # 33
30.9026450956    -86.3510552649    117    142    Line Shape # 34
30.9026450956    -86.3721222039    117    142    Line Shape # 34
30.8658479466    -86.3510552649    118    142    Line Shape # 34
30.8658479466    -86.3721222039    118    143    Line Shape # 34
30.9026450956    -86.3510552649    117    142    Line Shape # 35
30.9026450956    -86.4591842156    118    144    Line Shape # 35
30.8732074948    -86.3510552649    117    142    Line Shape # 35
30.8732074948    -86.4591842156    118    144    Line Shape # 35
30.9127693753    -85.9084608225    114    136    Line Shape # 36
30.9127693753    -85.8630778591    114    136    Line Shape # 36
30.959026038    -85.9084608225    114    135    Line Shape # 36
30.959026038    -85.8630778591    114    135    Line Shape # 36
30.922814529    -87.1151188572    121    150    Line Shape # 37
30.922814529    -87.0345550165    120    149    Line Shape # 37
30.8704423479    -87.1151188572    123    151    Line Shape # 37
30.8704423479    -87.0345550165    122    151    Line Shape # 37
30.922814529    -87.1151188572    121    150    Line Shape # 38
30.922814529    -87.0714838827    121    149    Line Shape # 38
30.8734019631    -87.1151188572    123    151    Line Shape # 38
30.8734019631    -87.0714838827    122    151    Line Shape # 38
30.9398296737    -86.9978730426    120    149    Line Shape # 39
30.9398296737    -86.1001947621    115    138    Line Shape # 39
30.5407228695    -86.9978730426    133    158    Line Shape # 39
30.5407228695    -86.1001947621    123    145    Line Shape # 39
30.9398296737    -86.9978730426    120    149    Line Shape # 40
30.9398296737    -87.1151188572    120    149    Line Shape # 40
30.922814529    -86.9978730426    120    149    Line Shape # 40
30.922814529    -87.1151188572    121    150    Line Shape # 40
30.9434514371    -86.6076990552    118    145    Line Shape # 41
30.9434514371    -86.3510552649    116    141    Line Shape # 41
30.9026450956    -86.6076990552    118    146    Line Shape # 41
30.9026450956    -86.3510552649    117    142    Line Shape # 41
30.9434514371    -86.6076990552    118    145    Line Shape # 42
30.9434514371    -86.1355446215    115    138    Line Shape # 42
31.2306000982    -86.6076990552    111    139    Line Shape # 42
31.2306000982    -86.1355446215    110    134    Line Shape # 42
30.9516671798    -85.7463713652    113    134    Line Shape # 43
30.9516671798    -85.7163110084    113    134    Line Shape # 43
31.1410705962    -85.7463713652    110    131    Line Shape # 43
31.1410705962    -85.7163110084    110    131    Line Shape # 43
30.959026038    -85.8630778591    114    135    Line Shape # 44
30.959026038    -85.8155699875    113    134    Line Shape # 44
30.6888120047    -85.8630778591    118    139    Line Shape # 44
30.6888120047    -85.8155699875    117    138    Line Shape # 44
30.959026038    -85.8630778591    114    135    Line Shape # 45
30.959026038    -85.7463713652    113    134    Line Shape # 45
30.9516671798    -85.8630778591    114    135    Line Shape # 45
30.9516671798    -85.7463713652    113    134    Line Shape # 45
30.9883818713    -87.3251320607    120    149    Line Shape # 46
30.9883818713    -87.3206353518    120    149    Line Shape # 46
31.1742358572    -87.3251320607    116    145    Line Shape # 46
31.1742358572    -87.3206353518    116    145    Line Shape # 46
30.9926657797    -85.9064204053    113    135    Line Shape # 47
30.9926657797    -85.8630778591    113    134    Line Shape # 47
30.959026038    -85.9064204053    114    135    Line Shape # 47
30.959026038    -85.8630778591    114    135    Line Shape # 47
31.0012699632    -86.1323800271    114    137    Line Shape # 48
31.0012699632    -86.1001947621    114    137    Line Shape # 48
30.5407228695    -86.1323800271    124    145    Line Shape # 48
30.5407228695    -86.1001947621    123    145    Line Shape # 48
31.0012699632    -86.1323800271    114    137    Line Shape # 49
31.0012699632    -86.8329503742    118    146    Line Shape # 49
31.1000786346    -86.1323800271    112    136    Line Shape # 49
31.1000786346    -86.8329503742    115    143    Line Shape # 49
31.0012699632    -86.1323800271    114    137    Line Shape # 50
31.0012699632    -86.1308399754    114    137    Line Shape # 50
31.1475712994    -86.1323800271    111    135    Line Shape # 50
31.1475712994    -86.1308399754    111    135    Line Shape # 50
31.007577218    -86.6153603585    116    143    Line Shape # 51
31.007577218    -86.6076990552    116    143    Line Shape # 51
30.9434514371    -86.6153603585    118    145    Line Shape # 51
30.9434514371    -86.6076990552    118    145    Line Shape # 51
31.007577218    -86.6153603585    116    143    Line Shape # 52
31.007577218    -86.6076990552    116    143    Line Shape # 52
30.9434514371    -86.6153603585    118    145    Line Shape # 52
30.9434514371    -86.6076990552    118    145    Line Shape # 52
31.046498521    -86.8323361826    117    144    Line Shape # 53
31.046498521    -86.8329503742    117    144    Line Shape # 53
31.1000786346    -86.8323361826    115    143    Line Shape # 53
31.1000786346    -86.8329503742    115    143    Line Shape # 53
31.0487677469    -87.0659474877    118    146    Line Shape # 54
31.0487677469    -87.1151188572    118    147    Line Shape # 54
30.922814529    -87.0659474877    121    149    Line Shape # 54
30.922814529    -87.1151188572    121    150    Line Shape # 54
31.0487677469    -87.0659474877    118    146    Line Shape # 55
31.0487677469    -86.981634196    117    146    Line Shape # 55
31.0517267859    -87.0659474877    117    146    Line Shape # 55
31.0517267859    -86.981634196    117    146    Line Shape # 55
31.0517267859    -86.981634196    117    146    Line Shape # 56
31.0517267859    -86.8323361826    116    144    Line Shape # 56
31.046498521    -86.981634196    117    146    Line Shape # 56
31.046498521    -86.8323361826    117    144    Line Shape # 56
31.1000786346    -86.8329503742    115    143    Line Shape # 57
31.1000786346    -86.6153603585    114    141    Line Shape # 57
31.007577218    -86.8329503742    117    145    Line Shape # 57
31.007577218    -86.6153603585    116    143    Line Shape # 57
31.1410705962    -85.7163110084    110    131    Line Shape # 58
31.1410705962    -86.1308399754    111    135    Line Shape # 58
31.1475712994    -85.7163110084    110    131    Line Shape # 58
31.1475712994    -86.1308399754    111    135    Line Shape # 58
31.1418482418    -87.1314421949    116    144    Line Shape # 59
31.1418482418    -87.1346067893    116    144    Line Shape # 59
31.2217246835    -87.1314421949    114    142    Line Shape # 59
31.2217246835    -87.1346067893    114    142    Line Shape # 59
31.1475712994    -86.1308399754    111    135    Line Shape # 60
31.1475712994    -86.1355446215    111    135    Line Shape # 60
31.2306000982    -86.1308399754    110    134    Line Shape # 60
31.2306000982    -86.1355446215    110    134    Line Shape # 60
31.1475712994    -86.1308399754    111    135    Line Shape # 61
31.1475712994    -86.1355446215    111    135    Line Shape # 61
31.2306000982    -86.1308399754    110    134    Line Shape # 61
31.2306000982    -86.1355446215    110    134    Line Shape # 61
31.1710828084    -87.2264124023    115    144    Line Shape # 62
31.1710828084    -87.0659474877    115    143    Line Shape # 62
31.0487677469    -87.2264124023    118    147    Line Shape # 62
31.0487677469    -87.0659474877    118    146    Line Shape # 62
31.1742358572    -87.3206353518    116    145    Line Shape # 63
31.1742358572    -87.2264124023    115    144    Line Shape # 63
31.1710828084    -87.3206353518    116    145    Line Shape # 63
31.1710828084    -87.2264124023    115    144    Line Shape # 63
31.2038581883    -86.7858194219    113    140    Line Shape # 64
31.2038581883    -86.9602748287    113    142    Line Shape # 64
31.2049091683    -86.7858194219    113    140    Line Shape # 64
31.2049091683    -86.9602748287    113    142    Line Shape # 64
31.2049091683    -86.9602748287    113    142    Line Shape # 65
31.2049091683    -86.6153603585    112    139    Line Shape # 65
31.007577218    -86.9602748287    118    147    Line Shape # 65
31.007577218    -86.6153603585    116    143    Line Shape # 65
31.2146413182    -85.6558133756    108    130    Line Shape # 66
31.2146413182    -85.7163110084    109    130    Line Shape # 66
31.1410705962    -85.6558133756    110    130    Line Shape # 66
31.1410705962    -85.7163110084    110    131    Line Shape # 66
31.219622761    -86.6313067769    112    139    Line Shape # 67
31.219622761    -86.7266539036    112    139    Line Shape # 67
31.2448455141    -86.6313067769    111    138    Line Shape # 67
31.2448455141    -86.7266539036    112    139    Line Shape # 67
31.2217246835    -87.1346067893    114    142    Line Shape # 68
31.2217246835    -87.2264124023    114    143    Line Shape # 68
31.1710828084    -87.1346067893    115    144    Line Shape # 68
31.1710828084    -87.2264124023    115    144    Line Shape # 68
31.2217246835    -87.1346067893    114    142    Line Shape # 69
31.2217246835    -86.9602748287    113    141    Line Shape # 69
31.2049091683    -87.1346067893    114    143    Line Shape # 69
31.2049091683    -86.9602748287    113    142    Line Shape # 69
31.2246831646    -87.3255479351    114    144    Line Shape # 70
31.2246831646    -87.3206353518    114    144    Line Shape # 70
31.1742358572    -87.3255479351    116    145    Line Shape # 70
31.1742358572    -87.3206353518    116    145    Line Shape # 70
31.2297435404    -85.9789526041    109    133    Line Shape # 71
31.2297435404    -85.9810319765    109    133    Line Shape # 71
31.1791021077    -85.9789526041    110    133    Line Shape # 71
31.1791021077    -85.9810319765    110    133    Line Shape # 71
31.2297435404    -85.9789526041    109    133    Line Shape # 72
31.2297435404    -85.9268635325    109    132    Line Shape # 72
31.184357137    -85.9789526041    110    133    Line Shape # 72
31.184357137    -85.9268635325    110    133    Line Shape # 72
31.2306000982    -86.1355446215    110    134    Line Shape # 73
31.2306000982    -86.0525634443    110    133    Line Shape # 73
31.1875101402    -86.1355446215    111    135    Line Shape # 73
31.1875101402    -86.0525634443    110    134    Line Shape # 73
31.2306000982    -86.1355446215    110    134    Line Shape # 74
31.2306000982    -85.9789526041    109    133    Line Shape # 74
31.2297435404    -86.1355446215    110    134    Line Shape # 74
31.2297435404    -85.9789526041    109    133    Line Shape # 74
31.2448455141    -86.7266539036    112    139    Line Shape # 75
31.2448455141    -86.7858194219    112    139    Line Shape # 75
31.2038581883    -86.7266539036    112    140    Line Shape # 75
31.2038581883    -86.7858194219    113    140    Line Shape # 75
31.2448455141    -86.7266539036    112    139    Line Shape # 76
31.2448455141    -86.9602748287    113    141    Line Shape # 76
31.2049091683    -86.7266539036    112    140    Line Shape # 76
31.2049091683    -86.9602748287    113    142    Line Shape # 76
